Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias	Main.Row.Real	Main.Col.Real	Sub.Row.Real	Sub.Col.Real
1	1	3	90	Sample-3-1-2	Sample	50	Sample-181	1	9	3	2
1	1	3	91	Sample-3-1-3	Sample	25	Sample-181	1	9	3	3
1	1	3	92	Sample-3-1-4	Sample	12.5	Sample-181	1	9	3	4
1	1	3	93	Sample-3-1-5	Sample	6.25	Sample-181	1	9	3	5
1	1	3	94	Sample-3-2-1	Sample	100	Sample-182	1	9	3	6
1	1	3	95	Sample-3-2-2	Sample	50	Sample-182	1	9	3	7
1	1	3	96	Sample-3-2-3	Sample	25	Sample-182	1	9	3	8
1	1	3	97	Sample-3-2-4	Sample	12.5	Sample-182	1	9	3	9
1	1	3	98	Sample-3-2-5	Sample	6.25	Sample-182	1	9	3	10
1	1	3	99	PosCtrl-1-3	PosCtrl	25	PosCtrl-17	1	9	3	11
1	1	3	100	Sample-3-1-1	Sample	100	Sample-203	1	10	3	1
1	1	3	101	Sample-3-1-2	Sample	50	Sample-203	1	10	3	2
1	1	3	102	Sample-3-1-3	Sample	25	Sample-203	1	10	3	3
1	1	3	103	Sample-3-1-4	Sample	12.5	Sample-203	1	10	3	4
1	1	3	104	Sample-3-1-5	Sample	6.25	Sample-203	1	10	3	5
1	1	3	105	Sample-3-2-1	Sample	100	Sample-204	1	10	3	6
1	1	3	106	Sample-3-2-2	Sample	50	Sample-204	1	10	3	7
1	1	3	107	Sample-3-2-3	Sample	25	Sample-204	1	10	3	8
1	1	3	108	Sample-3-2-4	Sample	12.5	Sample-204	1	10	3	9
1	1	3	109	Sample-3-2-5	Sample	6.25	Sample-204	1	10	3	10
1	1	3	110	PosCtrl-1-3	PosCtrl	25	PosCtrl-19	1	10	3	11
1	1	3	111	Sample-3-1-1	Sample	100	Sample-225	1	11	3	1
1	1	3	112	Sample-3-1-2	Sample	50	Sample-225	1	11	3	2
1	1	3	113	Sample-3-1-3	Sample	25	Sample-225	1	11	3	3
1	1	3	114	Sample-3-1-4	Sample	12.5	Sample-225	1	11	3	4
1	1	3	115	Sample-3-1-5	Sample	6.25	Sample-225	1	11	3	5
1	1	3	116	Sample-3-2-1	Sample	100	Sample-226	1	11	3	6
1	1	3	117	Sample-3-2-2	Sample	50	Sample-226	1	11	3	7
1	1	3	118	Sample-3-2-3	Sample	25	Sample-226	1	11	3	8
1	1	3	119	Sample-3-2-4	Sample	12.5	Sample-226	1	11	3	9
1	1	3	120	Sample-3-2-5	Sample	6.25	Sample-226	1	11	3	10
1	1	3	121	PosCtrl-1-3	PosCtrl	25	PosCtrl-21	1	11	3	11
1	1	3	122	Sample-3-1-1	Sample	100	Sample-247	1	12	3	1
1	1	3	123	Sample-3-1-2	Sample	50	Sample-247	1	12	3	2
1	1	3	124	Sample-3-1-3	Sample	25	Sample-247	1	12	3	3
1	1	3	125	Sample-3-1-4	Sample	12.5	Sample-247	1	12	3	4
1	1	3	126	Sample-3-1-5	Sample	6.25	Sample-247	1	12	3	5
1	1	3	127	Sample-3-2-1	Sample	100	Sample-248	1	12	3	6
1	1	3	128	Sample-3-2-2	Sample	50	Sample-248	1	12	3	7
1	1	3	129	Sample-3-2-3	Sample	25	Sample-248	1	12	3	8
1	1	3	130	Sample-3-2-4	Sample	12.5	Sample-248	1	12	3	9
1	1	3	131	Sample-3-2-5	Sample	6.25	Sample-248	1	12	3	10
1	1	3	132	PosCtrl-1-3	PosCtrl	25	PosCtrl-23	1	12	3	11
1	1	4	1	Sample-4-1-1	Sample	100	Sample-7	1	1	4	1
1	1	4	2	Sample-4-1-2	Sample	50	Sample-7	1	1	4	2
1	1	4	3	Sample-4-1-3	Sample	25	Sample-7	1	1	4	3
1	1	4	4	Sample-4-1-4	Sample	12.5	Sample-7	1	1	4	4
1	1	4	5	Sample-4-1-5	Sample	6.25	Sample-7	1	1	4	5
1	1	4	6	Sample-4-2-1	Sample	100	Sample-8	1	1	4	6
1	1	4	7	Sample-4-2-2	Sample	50	Sample-8	1	1	4	7
1	1	4	8	Sample-4-2-3	Sample	25	Sample-8	1	1	4	8
1	1	4	9	Sample-4-2-4	Sample	12.5	Sample-8	1	1	4	9
1	1	4	10	Sample-4-2-5	Sample	6.25	Sample-8	1	1	4	10
1	1	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-1	1	1	4	11
1	1	4	12	Sample-4-1-1	Sample	100	Sample-29	1	2	4	1
1	1	4	13	Sample-4-1-2	Sample	50	Sample-29	1	2	4	2
1	1	4	14	Sample-4-1-3	Sample	25	Sample-29	1	2	4	3
1	1	4	15	Sample-4-1-4	Sample	12.5	Sample-29	1	2	4	4
1	1	4	16	Sample-4-1-5	Sample	6.25	Sample-29	1	2	4	5
1	1	4	17	Sample-4-2-1	Sample	100	Sample-30	1	2	4	6
1	1	4	18	Sample-4-2-2	Sample	50	Sample-30	1	2	4	7
1	1	4	19	Sample-4-2-3	Sample	25	Sample-30	1	2	4	8
1	1	4	20	Sample-4-2-4	Sample	12.5	Sample-30	1	2	4	9
1	1	4	21	Sample-4-2-5	Sample	6.25	Sample-30	1	2	4	10
1	1	4	22	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-3	1	2	4	11
1	1	4	23	Sample-4-1-1	Sample	100	Sample-51	1	3	4	1
1	1	4	24	Sample-4-1-2	Sample	50	Sample-51	1	3	4	2
1	1	4	25	Sample-4-1-3	Sample	25	Sample-51	1	3	4	3
1	1	4	26	Sample-4-1-4	Sample	12.5	Sample-51	1	3	4	4
1	1	4	27	Sample-4-1-5	Sample	6.25	Sample-51	1	3	4	5
1	1	4	28	Sample-4-2-1	Sample	100	Sample-52	1	3	4	6
1	1	4	29	Sample-4-2-2	Sample	50	Sample-52	1	3	4	7
1	1	4	30	Sample-4-2-3	Sample	25	Sample-52	1	3	4	8
1	1	4	31	Sample-4-2-4	Sample	12.5	Sample-52	1	3	4	9
1	1	4	32	Sample-4-2-5	Sample	6.25	Sample-52	1	3	4	10
1	1	4	33	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-5	1	3	4	11
1	1	4	34	Sample-4-1-1	Sample	100	Sample-73	1	4	4	1
1	1	4	35	Sample-4-1-2	Sample	50	Sample-73	1	4	4	2
1	1	4	36	Sample-4-1-3	Sample	25	Sample-73	1	4	4	3
1	1	4	37	Sample-4-1-4	Sample	12.5	Sample-73	1	4	4	4
1	1	4	38	Sample-4-1-5	Sample	6.25	Sample-73	1	4	4	5
1	1	4	39	Sample-4-2-1	Sample	100	Sample-74	1	4	4	6
1	1	4	40	Sample-4-2-2	Sample	50	Sample-74	1	4	4	7
1	1	4	41	Sample-4-2-3	Sample	25	Sample-74	1	4	4	8
1	1	4	42	Sample-4-2-4	Sample	12.5	Sample-74	1	4	4	9
1	1	4	43	Sample-4-2-5	Sample	6.25	Sample-74	1	4	4	10
1	1	4	44	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-7	1	4	4	11
1	1	4	45	Sample-4-1-1	Sample	100	Sample-95	1	5	4	1
1	1	4	46	Sample-4-1-2	Sample	50	Sample-95	1	5	4	2
1	1	4	47	Sample-4-1-3	Sample	25	Sample-95	1	5	4	3
1	1	4	48	Sample-4-1-4	Sample	12.5	Sample-95	1	5	4	4
1	1	4	49	Sample-4-1-5	Sample	6.25	Sample-95	1	5	4	5
1	1	4	50	Sample-4-2-1	Sample	100	Sample-96	1	5	4	6
1	1	4	51	Sample-4-2-2	Sample	50	Sample-96	1	5	4	7
1	1	4	52	Sample-4-2-3	Sample	25	Sample-96	1	5	4	8
1	1	4	53	Sample-4-2-4	Sample	12.5	Sample-96	1	5	4	9
1	1	4	54	Sample-4-2-5	Sample	6.25	Sample-96	1	5	4	10
1	1	4	55	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-9	1	5	4	11
1	1	4	56	Sample-4-1-1	Sample	100	Sample-117	1	6	4	1
1	1	4	57	Sample-4-1-2	Sample	50	Sample-117	1	6	4	2
1	1	4	58	Sample-4-1-3	Sample	25	Sample-117	1	6	4	3
1	1	4	59	Sample-4-1-4	Sample	12.5	Sample-117	1	6	4	4
1	1	4	60	Sample-4-1-5	Sample	6.25	Sample-117	1	6	4	5
1	1	4	61	Sample-4-2-1	Sample	100	Sample-118	1	6	4	6
1	1	4	62	Sample-4-2-2	Sample	50	Sample-118	1	6	4	7
1	1	4	63	Sample-4-2-3	Sample	25	Sample-118	1	6	4	8
1	1	4	64	Sample-4-2-4	Sample	12.5	Sample-118	1	6	4	9
1	1	4	65	Sample-4-2-5	Sample	6.25	Sample-118	1	6	4	10
1	1	4	66	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-11	1	6	4	11
1	1	4	67	Sample-4-1-1	Sample	100	Sample-139	1	7	4	1
1	1	4	68	Sample-4-1-2	Sample	50	Sample-139	1	7	4	2
1	1	4	69	Sample-4-1-3	Sample	25	Sample-139	1	7	4	3
1	1	4	70	Sample-4-1-4	Sample	12.5	Sample-139	1	7	4	4
1	1	4	71	Sample-4-1-5	Sample	6.25	Sample-139	1	7	4	5
1	1	4	72	Sample-4-2-1	Sample	100	Sample-140	1	7	4	6
1	1	4	73	Sample-4-2-2	Sample	50	Sample-140	1	7	4	7
1	1	4	74	Sample-4-2-3	Sample	25	Sample-140	1	7	4	8
1	1	4	75	Sample-4-2-4	Sample	12.5	Sample-140	1	7	4	9
1	1	4	76	Sample-4-2-5	Sample	6.25	Sample-140	1	7	4	10
1	1	4	77	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-13	1	7	4	11
1	1	4	78	Sample-4-1-1	Sample	100	Sample-161	1	8	4	1
1	1	4	79	Sample-4-1-2	Sample	50	Sample-161	1	8	4	2
1	1	4	80	Sample-4-1-3	Sample	25	Sample-161	1	8	4	3
1	1	4	81	Sample-4-1-4	Sample	12.5	Sample-161	1	8	4	4
1	1	4	82	Sample-4-1-5	Sample	6.25	Sample-161	1	8	4	5
1	1	4	83	Sample-4-2-1	Sample	100	Sample-162	1	8	4	6
1	1	4	84	Sample-4-2-2	Sample	50	Sample-162	1	8	4	7
1	1	4	85	Sample-4-2-3	Sample	25	Sample-162	1	8	4	8
1	1	4	86	Sample-4-2-4	Sample	12.5	Sample-162	1	8	4	9
1	1	4	87	Sample-4-2-5	Sample	6.25	Sample-162	1	8	4	10
1	1	4	88	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-15	1	8	4	11
1	1	4	89	Sample-4-1-1	Sample	100	Sample-183	1	9	4	1
1	1	4	90	Sample-4-1-2	Sample	50	Sample-183	1	9	4	2
1	1	4	91	Sample-4-1-3	Sample	25	Sample-183	1	9	4	3
1	1	4	92	Sample-4-1-4	Sample	12.5	Sample-183	1	9	4	4
1	1	4	93	Sample-4-1-5	Sample	6.25	Sample-183	1	9	4	5
1	1	4	94	Sample-4-2-1	Sample	100	Sample-184	1	9	4	6
1	1	4	95	Sample-4-2-2	Sample	50	Sample-184	1	9	4	7
1	1	4	96	Sample-4-2-3	Sample	25	Sample-184	1	9	4	8
1	1	4	97	Sample-4-2-4	Sample	12.5	Sample-184	1	9	4	9
1	1	4	98	Sample-4-2-5	Sample	6.25	Sample-184	1	9	4	10
1	1	4	99	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-17	1	9	4	11
1	1	4	100	Sample-4-1-1	Sample	100	Sample-205	1	10	4	1
1	1	4	101	Sample-4-1-2	Sample	50	Sample-205	1	10	4	2
1	1	4	102	Sample-4-1-3	Sample	25	Sample-205	1	10	4	3
1	1	4	103	Sample-4-1-4	Sample	12.5	Sample-205	1	10	4	4
1	1	4	104	Sample-4-1-5	Sample	6.25	Sample-205	1	10	4	5
1	1	4	105	Sample-4-2-1	Sample	100	Sample-206	1	10	4	6
1	1	4	106	Sample-4-2-2	Sample	50	Sample-206	1	10	4	7
1	1	4	107	Sample-4-2-3	Sample	25	Sample-206	1	10	4	8
1	1	4	108	Sample-4-2-4	Sample	12.5	Sample-206	1	10	4	9
1	1	4	109	Sample-4-2-5	Sample	6.25	Sample-206	1	10	4	10
1	1	4	110	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-19	1	10	4	11
1	1	4	111	Sample-4-1-1	Sample	100	Sample-227	1	11	4	1
1	1	4	112	Sample-4-1-2	Sample	50	Sample-227	1	11	4	2
1	1	4	113	Sample-4-1-3	Sample	25	Sample-227	1	11	4	3
1	1	4	114	Sample-4-1-4	Sample	12.5	Sample-227	1	11	4	4
1	1	4	115	Sample-4-1-5	Sample	6.25	Sample-227	1	11	4	5
1	1	4	116	Sample-4-2-1	Sample	100	Sample-228	1	11	4	6
1	1	4	117	Sample-4-2-2	Sample	50	Sample-228	1	11	4	7
1	1	4	118	Sample-4-2-3	Sample	25	Sample-228	1	11	4	8
1	1	4	119	Sample-4-2-4	Sample	12.5	Sample-228	1	11	4	9
1	1	4	120	Sample-4-2-5	Sample	6.25	Sample-228	1	11	4	10
1	1	4	121	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-21	1	11	4	11
1	1	4	122	Sample-4-1-1	Sample	100	Sample-249	1	12	4	1
1	1	4	123	Sample-4-1-2	Sample	50	Sample-249	1	12	4	2
1	1	4	124	Sample-4-1-3	Sample	25	Sample-249	1	12	4	3
1	1	4	125	Sample-4-1-4	Sample	12.5	Sample-249	1	12	4	4
1	1	4	126	Sample-4-1-5	Sample	6.25	Sample-249	1	12	4	5
1	1	4	127	Sample-4-2-1	Sample	100	Sample-250	1	12	4	6
1	1	4	128	Sample-4-2-2	Sample	50	Sample-250	1	12	4	7
1	1	4	129	Sample-4-2-3	Sample	25	Sample-250	1	12	4	8
1	1	4	130	Sample-4-2-4	Sample	12.5	Sample-250	1	12	4	9
1	1	4	131	Sample-4-2-5	Sample	6.25	Sample-250	1	12	4	10
1	1	4	132	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-23	1	12	4	11
1	1	5	1	Sample-5-1-1	Sample	100	Sample-9	1	1	5	1
1	1	5	2	Sample-5-1-2	Sample	50	Sample-9	1	1	5	2
1	1	5	3	Sample-5-1-3	Sample	25	Sample-9	1	1	5	3
1	1	5	4	Sample-5-1-4	Sample	12.5	Sample-9	1	1	5	4
1	1	5	5	Sample-5-1-5	Sample	6.25	Sample-9	1	1	5	5
1	1	5	6	Sample-5-2-1	Sample	100	Sample-10	1	1	5	6
1	1	5	7	Sample-5-2-2	Sample	50	Sample-10	1	1	5	7
1	1	5	8	Sample-5-2-3	Sample	25	Sample-10	1	1	5	8
1	1	5	9	Sample-5-2-4	Sample	12.5	Sample-10	1	1	5	9
1	1	5	10	Sample-5-2-5	Sample	6.25	Sample-10	1	1	5	10
1	1	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-1	1	1	5	11
1	1	5	12	Sample-5-1-1	Sample	100	Sample-31	1	2	5	1
1	1	5	13	Sample-5-1-2	Sample	50	Sample-31	1	2	5	2
1	1	5	14	Sample-5-1-3	Sample	25	Sample-31	1	2	5	3
1	1	5	15	Sample-5-1-4	Sample	12.5	Sample-31	1	2	5	4
1	1	5	16	Sample-5-1-5	Sample	6.25	Sample-31	1	2	5	5
1	1	5	17	Sample-5-2-1	Sample	100	Sample-32	1	2	5	6
1	1	5	18	Sample-5-2-2	Sample	50	Sample-32	1	2	5	7
1	1	5	19	Sample-5-2-3	Sample	25	Sample-32	1	2	5	8
1	1	5	20	Sample-5-2-4	Sample	12.5	Sample-32	1	2	5	9
1	1	5	21	Sample-5-2-5	Sample	6.25	Sample-32	1	2	5	10
1	1	5	22	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-3	1	2	5	11
1	1	5	23	Sample-5-1-1	Sample	100	Sample-53	1	3	5	1
1	1	5	24	Sample-5-1-2	Sample	50	Sample-53	1	3	5	2
1	1	5	25	Sample-5-1-3	Sample	25	Sample-53	1	3	5	3
1	1	5	26	Sample-5-1-4	Sample	12.5	Sample-53	1	3	5	4
1	1	5	27	Sample-5-1-5	Sample	6.25	Sample-53	1	3	5	5
1	1	5	28	Sample-5-2-1	Sample	100	Sample-54	1	3	5	6
1	1	5	29	Sample-5-2-2	Sample	50	Sample-54	1	3	5	7
1	1	5	30	Sample-5-2-3	Sample	25	Sample-54	1	3	5	8
1	1	5	31	Sample-5-2-4	Sample	12.5	Sample-54	1	3	5	9
1	1	5	32	Sample-5-2-5	Sample	6.25	Sample-54	1	3	5	10
1	1	5	33	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-5	1	3	5	11
1	1	5	34	Sample-5-1-1	Sample	100	Sample-75	1	4	5	1
1	1	5	35	Sample-5-1-2	Sample	50	Sample-75	1	4	5	2
1	1	5	36	Sample-5-1-3	Sample	25	Sample-75	1	4	5	3
1	1	5	37	Sample-5-1-4	Sample	12.5	Sample-75	1	4	5	4
1	1	5	38	Sample-5-1-5	Sample	6.25	Sample-75	1	4	5	5
1	1	5	39	Sample-5-2-1	Sample	100	Sample-76	1	4	5	6
1	1	5	40	Sample-5-2-2	Sample	50	Sample-76	1	4	5	7
1	1	5	41	Sample-5-2-3	Sample	25	Sample-76	1	4	5	8
1	1	5	42	Sample-5-2-4	Sample	12.5	Sample-76	1	4	5	9
1	1	5	43	Sample-5-2-5	Sample	6.25	Sample-76	1	4	5	10
1	1	5	44	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-7	1	4	5	11
1	1	5	45	Sample-5-1-1	Sample	100	Sample-97	1	5	5	1
1	1	5	46	Sample-5-1-2	Sample	50	Sample-97	1	5	5	2
1	1	5	47	Sample-5-1-3	Sample	25	Sample-97	1	5	5	3
1	1	5	48	Sample-5-1-4	Sample	12.5	Sample-97	1	5	5	4
1	1	5	49	Sample-5-1-5	Sample	6.25	Sample-97	1	5	5	5
1	1	5	50	Sample-5-2-1	Sample	100	Sample-98	1	5	5	6
1	1	5	51	Sample-5-2-2	Sample	50	Sample-98	1	5	5	7
1	1	5	52	Sample-5-2-3	Sample	25	Sample-98	1	5	5	8
1	1	5	53	Sample-5-2-4	Sample	12.5	Sample-98	1	5	5	9
1	1	5	54	Sample-5-2-5	Sample	6.25	Sample-98	1	5	5	10
1	1	5	55	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-9	1	5	5	11
1	1	5	56	Sample-5-1-1	Sample	100	Sample-119	1	6	5	1
1	1	5	57	Sample-5-1-2	Sample	50	Sample-119	1	6	5	2
1	1	5	58	Sample-5-1-3	Sample	25	Sample-119	1	6	5	3
1	1	5	59	Sample-5-1-4	Sample	12.5	Sample-119	1	6	5	4
1	1	5	60	Sample-5-1-5	Sample	6.25	Sample-119	1	6	5	5
1	1	5	61	Sample-5-2-1	Sample	100	Sample-120	1	6	5	6
1	1	5	62	Sample-5-2-2	Sample	50	Sample-120	1	6	5	7
1	1	5	63	Sample-5-2-3	Sample	25	Sample-120	1	6	5	8
1	1	5	64	Sample-5-2-4	Sample	12.5	Sample-120	1	6	5	9
1	1	5	65	Sample-5-2-5	Sample	6.25	Sample-120	1	6	5	10
1	1	5	66	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-11	1	6	5	11
1	1	5	67	Sample-5-1-1	Sample	100	Sample-141	1	7	5	1
1	1	5	68	Sample-5-1-2	Sample	50	Sample-141	1	7	5	2
1	1	5	69	Sample-5-1-3	Sample	25	Sample-141	1	7	5	3
1	1	5	70	Sample-5-1-4	Sample	12.5	Sample-141	1	7	5	4
1	1	5	71	Sample-5-1-5	Sample	6.25	Sample-141	1	7	5	5
1	1	5	72	Sample-5-2-1	Sample	100	Sample-142	1	7	5	6
1	1	5	73	Sample-5-2-2	Sample	50	Sample-142	1	7	5	7
1	1	5	74	Sample-5-2-3	Sample	25	Sample-142	1	7	5	8
1	1	5	75	Sample-5-2-4	Sample	12.5	Sample-142	1	7	5	9
1	1	5	76	Sample-5-2-5	Sample	6.25	Sample-142	1	7	5	10
1	1	5	77	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-13	1	7	5	11
1	1	5	78	Sample-5-1-1	Sample	100	Sample-163	1	8	5	1
1	1	5	79	Sample-5-1-2	Sample	50	Sample-163	1	8	5	2
1	1	5	80	Sample-5-1-3	Sample	25	Sample-163	1	8	5	3
1	1	5	81	Sample-5-1-4	Sample	12.5	Sample-163	1	8	5	4
1	1	5	82	Sample-5-1-5	Sample	6.25	Sample-163	1	8	5	5
1	1	5	83	Sample-5-2-1	Sample	100	Sample-164	1	8	5	6
1	1	5	84	Sample-5-2-2	Sample	50	Sample-164	1	8	5	7
1	1	5	85	Sample-5-2-3	Sample	25	Sample-164	1	8	5	8
1	1	5	86	Sample-5-2-4	Sample	12.5	Sample-164	1	8	5	9
1	1	5	87	Sample-5-2-5	Sample	6.25	Sample-164	1	8	5	10
1	1	5	88	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-15	1	8	5	11
1	1	5	89	Sample-5-1-1	Sample	100	Sample-185	1	9	5	1
1	1	5	90	Sample-5-1-2	Sample	50	Sample-185	1	9	5	2
1	1	5	91	Sample-5-1-3	Sample	25	Sample-185	1	9	5	3
1	1	5	92	Sample-5-1-4	Sample	12.5	Sample-185	1	9	5	4
1	1	5	93	Sample-5-1-5	Sample	6.25	Sample-185	1	9	5	5
1	1	5	94	Sample-5-2-1	Sample	100	Sample-186	1	9	5	6
1	1	5	95	Sample-5-2-2	Sample	50	Sample-186	1	9	5	7
1	1	5	96	Sample-5-2-3	Sample	25	Sample-186	1	9	5	8
1	1	5	97	Sample-5-2-4	Sample	12.5	Sample-186	1	9	5	9
1	1	5	98	Sample-5-2-5	Sample	6.25	Sample-186	1	9	5	10
1	1	5	99	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-17	1	9	5	11
1	1	5	100	Sample-5-1-1	Sample	100	Sample-207	1	10	5	1
1	1	5	101	Sample-5-1-2	Sample	50	Sample-207	1	10	5	2
1	1	5	102	Sample-5-1-3	Sample	25	Sample-207	1	10	5	3
1	1	5	103	Sample-5-1-4	Sample	12.5	Sample-207	1	10	5	4
1	1	5	104	Sample-5-1-5	Sample	6.25	Sample-207	1	10	5	5
1	1	5	105	Sample-5-2-1	Sample	100	Sample-208	1	10	5	6
1	1	5	106	Sample-5-2-2	Sample	50	Sample-208	1	10	5	7
1	1	5	107	Sample-5-2-3	Sample	25	Sample-208	1	10	5	8
1	1	5	108	Sample-5-2-4	Sample	12.5	Sample-208	1	10	5	9
1	1	5	109	Sample-5-2-5	Sample	6.25	Sample-208	1	10	5	10
1	1	5	110	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-19	1	10	5	11
1	1	5	111	Sample-5-1-1	Sample	100	Sample-229	1	11	5	1
1	1	5	112	Sample-5-1-2	Sample	50	Sample-229	1	11	5	2
1	1	5	113	Sample-5-1-3	Sample	25	Sample-229	1	11	5	3
1	1	5	114	Sample-5-1-4	Sample	12.5	Sample-229	1	11	5	4
1	1	5	115	Sample-5-1-5	Sample	6.25	Sample-229	1	11	5	5
1	1	5	116	Sample-5-2-1	Sample	100	Sample-230	1	11	5	6
1	1	5	117	Sample-5-2-2	Sample	50	Sample-230	1	11	5	7
1	1	5	118	Sample-5-2-3	Sample	25	Sample-230	1	11	5	8
1	1	5	119	Sample-5-2-4	Sample	12.5	Sample-230	1	11	5	9
1	1	5	120	Sample-5-2-5	Sample	6.25	Sample-230	1	11	5	10
1	1	5	121	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-21	1	11	5	11
1	1	5	122	Sample-5-1-1	Sample	100	Sample-251	1	12	5	1
1	1	5	123	Sample-5-1-2	Sample	50	Sample-251	1	12	5	2
1	1	5	124	Sample-5-1-3	Sample	25	Sample-251	1	12	5	3
1	1	5	125	Sample-5-1-4	Sample	12.5	Sample-251	1	12	5	4
1	1	5	126	Sample-5-1-5	Sample	6.25	Sample-251	1	12	5	5
1	1	5	127	Sample-5-2-1	Sample	100	Sample-252	1	12	5	6
1	1	5	128	Sample-5-2-2	Sample	50	Sample-252	1	12	5	7
1	1	5	129	Sample-5-2-3	Sample	25	Sample-252	1	12	5	8
1	1	5	130	Sample-5-2-4	Sample	12.5	Sample-252	1	12	5	9
1	1	5	131	Sample-5-2-5	Sample	6.25	Sample-252	1	12	5	10
1	1	5	132	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-23	1	12	5	11
1	1	6	1	Sample-6-1-1	Sample	100	Sample-11	1	1	6	1
1	1	6	2	Sample-6-1-2	Sample	50	Sample-11	1	1	6	2
1	1	6	3	Sample-6-1-3	Sample	25	Sample-11	1	1	6	3
1	1	6	4	Sample-6-1-4	Sample	12.5	Sample-11	1	1	6	4
1	1	6	5	Sample-6-1-5	Sample	6.25	Sample-11	1	1	6	5
1	1	6	6	Sample-6-2-1	Sample	100	Sample-12	1	1	6	6
1	1	6	7	Sample-6-2-2	Sample	50	Sample-12	1	1	6	7
1	1	6	8	Sample-6-2-3	Sample	25	Sample-12	1	1	6	8
1	1	6	9	Sample-6-2-4	Sample	12.5	Sample-12	1	1	6	9
1	1	6	10	Sample-6-2-5	Sample	6.25	Sample-12	1	1	6	10
1	1	6	11	NegCtrl	NegCtrl	0	NegCtrl-1	1	1	6	11
1	1	6	12	Sample-6-1-1	Sample	100	Sample-33	1	2	6	1
1	1	6	13	Sample-6-1-2	Sample	50	Sample-33	1	2	6	2
1	1	6	14	Sample-6-1-3	Sample	25	Sample-33	1	2	6	3
1	1	6	15	Sample-6-1-4	Sample	12.5	Sample-33	1	2	6	4
1	1	6	16	Sample-6-1-5	Sample	6.25	Sample-33	1	2	6	5
1	1	6	17	Sample-6-2-1	Sample	100	Sample-34	1	2	6	6
1	1	6	18	Sample-6-2-2	Sample	50	Sample-34	1	2	6	7
1	1	6	19	Sample-6-2-3	Sample	25	Sample-34	1	2	6	8
1	1	6	20	Sample-6-2-4	Sample	12.5	Sample-34	1	2	6	9
1	1	6	21	Sample-6-2-5	Sample	6.25	Sample-34	1	2	6	10
1	1	6	22	NegCtrl	NegCtrl	0	NegCtrl-2	1	2	6	11
1	1	6	23	Sample-6-1-1	Sample	100	Sample-55	1	3	6	1
1	1	6	24	Sample-6-1-2	Sample	50	Sample-55	1	3	6	2
1	1	6	25	Sample-6-1-3	Sample	25	Sample-55	1	3	6	3
1	1	6	26	Sample-6-1-4	Sample	12.5	Sample-55	1	3	6	4
1	1	6	27	Sample-6-1-5	Sample	6.25	Sample-55	1	3	6	5
1	1	6	28	Sample-6-2-1	Sample	100	Sample-56	1	3	6	6
1	1	6	29	Sample-6-2-2	Sample	50	Sample-56	1	3	6	7
1	1	6	30	Sample-6-2-3	Sample	25	Sample-56	1	3	6	8
1	1	6	31	Sample-6-2-4	Sample	12.5	Sample-56	1	3	6	9
1	1	6	32	Sample-6-2-5	Sample	6.25	Sample-56	1	3	6	10
1	1	6	33	NegCtrl	NegCtrl	0	NegCtrl-3	1	3	6	11
1	1	6	34	Sample-6-1-1	Sample	100	Sample-77	1	4	6	1
1	1	6	35	Sample-6-1-2	Sample	50	Sample-77	1	4	6	2
1	1	6	36	Sample-6-1-3	Sample	25	Sample-77	1	4	6	3
1	1	6	37	Sample-6-1-4	Sample	12.5	Sample-77	1	4	6	4
1	1	6	38	Sample-6-1-5	Sample	6.25	Sample-77	1	4	6	5
1	1	6	39	Sample-6-2-1	Sample	100	Sample-78	1	4	6	6
1	1	6	40	Sample-6-2-2	Sample	50	Sample-78	1	4	6	7
1	1	6	41	Sample-6-2-3	Sample	25	Sample-78	1	4	6	8
1	1	6	42	Sample-6-2-4	Sample	12.5	Sample-78	1	4	6	9
1	1	6	43	Sample-6-2-5	Sample	6.25	Sample-78	1	4	6	10
1	1	6	44	NegCtrl	NegCtrl	0	NegCtrl-4	1	4	6	11
1	1	6	45	Sample-6-1-1	Sample	100	Sample-99	1	5	6	1
